아이디,이름,나이(월),품종,성별,색상1,색상2,색상3,크기,털길이,예방접종,구충여부,중성화,지역,건강 상태,사회도,친화도,활동성,상세설명
765bd139e,고구마,6,래브라도 리트리버,암컷,검정,없음,없음,중형,단모,완료,완료,완료,광주,5,5,5,4,"사람을 정말 좋아하는 고구마이에요. 검정 코트가 멋진 래브라도 리트리버으로, 순하고 맑은 눈망울을 가졌어요."
46e25aa2b,구름,3,믹스견,수컷,크림색,없음,없음,중형,단모,미완료,완료,미완료,인천,4,5,3,5,애교가 철철 넘치는 구름! 크림색 털이 부드러운 믹스견 아이입니다. 눈만 마주쳐도 기분이 좋아져요.
58a414b45,다온,1,골든 리트리버,수컷,금색,없음,없음,중형,중모,미완료,미완료,불확실,전남,5,4,5,4,구조 후 잘 적응 중인 다온! 골든 리트리버 특유의 영리함과 금색 털이 돋보입니다. 가족을 기다려요.
bd0a144b0,단추,9,잭 러셀 테리어,암컷,검정,갈색,흰색,소형,단모,완료,완료,완료,강원,5,3,5,3,"사람을 정말 좋아하는 단추이에요. 검정 코트가 멋진 잭 러셀 테리어으로, 순하고 맑은 눈망울을 가졌어요."
a009a2f0f,주주,50,비글,수컷,검정,갈색,흰색,중형,중모,불확실,미완료,불확실,경기,5,5,5,5,주주은(는) 정말 사랑스러운 비글 친구예요. 검정 털이 매력 포인트이며 누구와도 잘 지내요.
76b818bdb,카이,48,포메라니안,수컷,갈색,금색,흰색,소형,장모,완료,완료,미완료,서울,3,4,4,5,통통 튀는 걸음걸이가 매력적인 카이! 멋진 갈색 색을 가진 포메라니안 친구와 평생 가족이 되어주세요.
0434520ef,두유,3,믹스견,암컷,흰색,없음,없음,중형,중모,미완료,미완료,미완료,충남,4,5,5,5,두유은(는) 흰색 솜뭉치 같아요! '사회성 만렙'을 담당하는 귀여운 믹스견 아이랍니다. 밝은 에너지가 넘쳐요.
24bbd04ce,밤톨,2,믹스견,수컷,검정,갈색,흰색,중형,중모,미완료,완료,미완료,대전,5,3,5,4,밤톨은(는) 정말 사랑스러운 믹스견 친구예요. 검정 털이 매력 포인트이며 누구와도 잘 지내요.
c4277da90,빵빵,1,믹스견,암컷,검정,흰색,없음,중형,중모,미완료,미완료,미완료,경기,5,3,3,5,빵빵은(는) 검정 솜뭉치 같아요! '사회성 만렙'을 담당하는 귀여운 믹스견 아이랍니다. 밝은 에너지가 넘쳐요.
b99644a34,줄기,2,믹스견,암컷,흰색,없음,없음,소형,중모,미완료,미완료,미완료,인천,3,5,5,5,활동량이 풍부한 줄기이와 함께 산책 어떠신가요? 흰색 털을 가진 멋진 믹스견 친구입니다.
6c4af5f08,나뭇잎,2,믹스견,수컷,갈색,없음,없음,중형,중모,완료,완료,미완료,울산,4,4,5,3,처음엔 쑥스러워하지만 금방 친해지는 나뭇잎! 갈색 털의 소중한 믹스견 천사를 만나보세요.
21bebd773,도토리,6,믹스견,암컷,갈색,없음,없음,중형,단모,불확실,완료,불확실,경남,5,3,4,4,도토리은(는) 갈색 솜뭉치 같아요! '사회성 만렙'을 담당하는 귀여운 믹스견 아이랍니다. 밝은 에너지가 넘쳐요.
cefba5d32,대추,3,믹스견,수컷,갈색,없음,없음,중형,단모,미완료,완료,미완료,부산,4,5,5,5,표정은 세상 진지한 대추! 갈색 털이 매력적인 믹스견 친구예요. 호기심도 많고 아주 씩씩하답니다.
64f06dc3b,이플,36,시츄,암컷,검정,회색,흰색,소형,장모,완료,완료,미완료,경북,4,3,4,3,통통 튀는 걸음걸이가 매력적인 이플! 멋진 검정 색을 가진 시츄 친구와 평생 가족이 되어주세요.
fe4b30cfb,코코넛,36,시츄,암컷,크림색,흰색,없음,소형,중모,불확실,불확실,불확실,경북,3,3,3,4,"사람을 정말 좋아하는 코코넛이에요. 크림색 코트가 멋진 시츄으로, 순하고 맑은 눈망울을 가졌어요."
4199f1957,코코,36,차이니즈 크레스티드,수컷,검정,금색,흰색,소형,중모,완료,완료,완료,대구,3,5,5,4,구조 후 잘 적응 중인 코코! 차이니즈 크레스티드 특유의 영리함과 검정 털이 돋보입니다. 가족을 기다려요.
6b6d2c65f,깜빡,10,믹스견,수컷,금색,없음,없음,중형,중모,완료,미완료,완료,광주,3,3,3,3,구조 후 잘 적응 중인 깜빡! 믹스견 특유의 영리함과 금색 털이 돋보입니다. 가족을 기다려요.
3c29e8689,찬스,24,미니어처 핀셔,암컷,노란색,없음,없음,소형,단모,완료,완료,완료,서울,4,3,3,3,멋진 포스를 풍기는 찬스! 하지만 마음은 따뜻한 미니어처 핀셔 아이랍니다. 노란색 털이 아주 부드러워요.
aaca75307,방울,9,샤페이,수컷,금색,없음,없음,중형,단모,완료,완료,미완료,광주,4,5,5,5,표정은 세상 진지한 방울! 금색 털이 매력적인 샤페이 친구예요. 호기심도 많고 아주 씩씩하답니다.
d0bf2b3bf,호랑,1,믹스견,수컷,갈색,없음,없음,중형,단모,미완료,미완료,미완료,대구,5,5,4,4,표정은 세상 진지한 호랑! 갈색 털이 매력적인 믹스견 친구예요. 호기심도 많고 아주 씩씩하답니다.
d867c4016,이요르,2,믹스견,수컷,검정,없음,없음,중형,단모,미완료,완료,미완료,경기,3,3,4,5,"이 구역의 최고 귀염둥이 이요르! 검정 털을 가진 믹스견 아이로, 꼬리를 살랑살랑 흔들며 먼저 다가온답니다."
e9a854207,나린,3,믹스견,암컷,검정,없음,없음,중형,단모,미완료,완료,미완료,경기,5,5,5,4,표정은 세상 진지한 나린! 검정 털이 매력적인 믹스견 친구예요. 호기심도 많고 아주 씩씩하답니다.
5b1528841,천둥,1,믹스견,암컷,갈색,크림색,없음,중형,단모,미완료,완료,미완료,경기,3,3,5,4,통통 튀는 걸음걸이가 매력적인 천둥! 멋진 갈색 색을 가진 믹스견 친구와 평생 가족이 되어주세요.
a144cca8c,마루,1,믹스견,암컷,검정,흰색,없음,중형,중모,미완료,미완료,미완료,경기,3,3,5,3,간식을 기다릴 때 가장 진지한 마루이에요. 검정 털의 귀여운 믹스견으로 호기심이 아주 많답니다.
ddb95945a,룽지,60,푸들,수컷,크림색,없음,없음,소형,장모,완료,불확실,완료,충남,5,5,4,3,활동량이 풍부한 룽지이와 함께 산책 어떠신가요? 크림색 털을 가진 멋진 푸들 친구입니다.
d3a92c453,잭,2,믹스견,암컷,갈색,금색,노란색,대형,단모,미완료,미완료,완료,인천,3,3,5,5,세상에서 가장 야무진 잭이를 소개합니다. 갈색 색상의 믹스견이며 주사도 씩씩하게 잘 맞는 천사예요.
076ec7e18,아홉,7,말티즈,수컷,흰색,없음,없음,소형,중모,완료,완료,미완료,경남,5,4,4,5,표정은 세상 진지한 아홉! 흰색 털이 매력적인 말티즈 친구예요. 호기심도 많고 아주 씩씩하답니다.
71deb8267,마루,3,래브라도 리트리버,암컷,금색,크림색,흰색,중형,단모,불확실,완료,미완료,서울,3,4,4,4,멋진 포스를 풍기는 마루! 하지만 마음은 따뜻한 래브라도 리트리버 아이랍니다. 금색 털이 아주 부드러워요.
d412201f6,행성,3,테리어,수컷,검정,흰색,없음,중형,장모,미완료,완료,완료,서울,3,4,5,3,"이 구역의 최고 귀염둥이 행성! 검정 털을 가진 테리어 아이로, 꼬리를 살랑살랑 흔들며 먼저 다가온답니다."
f6510f0c2,은하수,1,로트와일러,수컷,검정,갈색,없음,중형,중모,미완료,미완료,미완료,울산,5,4,5,3,세상에서 가장 야무진 은하수이를 소개합니다. 검정 색상의 로트와일러이며 주사도 씩씩하게 잘 맞는 천사예요.
2d725d001,이틀,1,믹스견,수컷,흰색,없음,없음,중형,단모,미완료,미완료,미완료,세종,3,4,4,4,표정은 세상 진지한 이틀! 흰색 털이 매력적인 믹스견 친구예요. 호기심도 많고 아주 씩씩하답니다.
f5768c4e2,콩이,6,시베리안 허스키,암컷,갈색,크림색,흰색,대형,중모,완료,완료,미완료,충남,4,4,4,5,표정은 세상 진지한 콩이! 갈색 털이 매력적인 시베리안 허스키 친구예요. 호기심도 많고 아주 씩씩하답니다.
3a8f89229,레오,2,믹스견,수컷,검정,없음,없음,중형,중모,미완료,미완료,미완료,인천,5,4,5,5,통통 튀는 걸음걸이가 매력적인 레오! 멋진 검정 색을 가진 믹스견 친구와 평생 가족이 되어주세요.
3f03da51e,데이지,2,믹스견,수컷,검정,갈색,없음,중형,단모,미완료,완료,미완료,경북,3,3,3,5,"반짝이는 눈망울을 가진 데이지. 검정 색상의 믹스견 아이로, 아주 영리하고 배우는 게 빠릅니다."
e77b5a78f,구피,3,래브라도 리트리버,암컷,검정,없음,없음,대형,단모,미완료,미완료,미완료,경기,4,3,3,3,표정은 세상 진지한 구피! 검정 털이 매력적인 래브라도 리트리버 친구예요. 호기심도 많고 아주 씩씩하답니다.
960f1a1d8,아홉,2,테리어,수컷,검정,금색,없음,중형,중모,완료,완료,미완료,경북,3,3,3,4,표정은 세상 진지한 아홉! 검정 털이 매력적인 테리어 친구예요. 호기심도 많고 아주 씩씩하답니다.
a3449e0d0,사자,0,믹스견,수컷,검정,흰색,없음,중형,단모,미완료,미완료,미완료,경남,4,5,3,3,"이 구역의 최고 귀염둥이 사자! 검정 털을 가진 믹스견 아이로, 꼬리를 살랑살랑 흔들며 먼저 다가온답니다."
1f0bb9d58,젤리,2,테리어,수컷,갈색,없음,없음,소형,중모,미완료,완료,미완료,부산,5,4,4,3,멋진 포스를 풍기는 젤리! 하지만 마음은 따뜻한 테리어 아이랍니다. 갈색 털이 아주 부드러워요.
309f63a00,푸딩,4,믹스견,암컷,크림색,흰색,없음,중형,중모,미완료,미완료,미완료,경북,5,5,4,3,"반짝이는 눈망울을 가진 푸딩. 크림색 색상의 믹스견 아이로, 아주 영리하고 배우는 게 빠릅니다."
01dc16c21,달님,1,믹스견,수컷,갈색,없음,없음,소형,단모,불확실,불확실,미완료,경남,3,4,3,3,달님은(는) 갈색 솜뭉치 같아요! '사회성 만렙'을 담당하는 귀여운 믹스견 아이랍니다. 밝은 에너지가 넘쳐요.
aba03a4c5,은동,60,테리어,암컷,갈색,없음,없음,중형,중모,불확실,완료,완료,서울,3,4,3,4,은동은(는) 정말 사랑스러운 테리어 친구예요. 갈색 털이 매력 포인트이며 누구와도 잘 지내요.
567c1ab71,알밤,2,믹스견,암컷,갈색,흰색,없음,중형,중모,완료,완료,미완료,서울,5,5,5,3,표정은 세상 진지한 알밤! 갈색 털이 매력적인 믹스견 친구예요. 호기심도 많고 아주 씩씩하답니다.
60e5899e2,탱구,12,비글,암컷,검정,갈색,흰색,소형,단모,완료,완료,완료,서울,3,3,4,3,세상에서 가장 야무진 탱구이를 소개합니다. 검정 색상의 비글이며 주사도 씩씩하게 잘 맞는 천사예요.
9d8e820b0,도담,2,믹스견,암컷,갈색,없음,없음,중형,단모,미완료,미완료,미완료,서울,4,3,4,4,"사람을 정말 좋아하는 도담이에요. 갈색 코트가 멋진 믹스견으로, 순하고 맑은 눈망울을 가졌어요."
d4066ef07,햇님,4,믹스견,암컷,갈색,없음,없음,대형,중모,완료,완료,미완료,대전,4,3,3,5,햇님은(는) 정말 사랑스러운 믹스견 친구예요. 갈색 털이 매력 포인트이며 누구와도 잘 지내요.
bb4e0ddb3,건강,4,시베리안 허스키,수컷,검정,흰색,없음,대형,중모,완료,완료,미완료,충남,5,3,3,4,"반짝이는 눈망울을 가진 건강. 검정 색상의 시베리안 허스키 아이로, 아주 영리하고 배우는 게 빠릅니다."
c1653516e,캔디,2,믹스견,암컷,갈색,노란색,없음,중형,중모,완료,완료,미완료,인천,3,5,5,4,"차분하고 순한 성격의 캔디입니다. 갈색 색상의 믹스견 아이로, 조용히 곁을 지켜주는 든든한 친구예요."
e32467940,티거,36,허스키,수컷,검정,흰색,없음,대형,장모,완료,완료,미완료,부산,4,4,5,3,간식을 기다릴 때 가장 진지한 티거이에요. 검정 털의 귀여운 허스키으로 호기심이 아주 많답니다.
85c65d28b,구름,16,스피츠,암컷,흰색,없음,없음,중형,중모,완료,완료,미완료,부산,5,3,5,5,"차분하고 순한 성격의 구름입니다. 흰색 색상의 스피츠 아이로, 조용히 곁을 지켜주는 든든한 친구예요."
f69a878a6,천둥,1,불마스티프,암컷,갈색,없음,없음,중형,단모,미완료,미완료,미완료,경기,3,5,4,3,세상에서 가장 야무진 천둥이를 소개합니다. 갈색 색상의 불마스티프이며 주사도 씩씩하게 잘 맞는 천사예요.
5390fc59f,점박,2,믹스견,수컷,검정,흰색,없음,중형,단모,미완료,미완료,미완료,경기,5,5,5,4,점박은(는) 검정 솜뭉치 같아요! '사회성 만렙'을 담당하는 귀여운 믹스견 아이랍니다. 밝은 에너지가 넘쳐요.
b7a55f716,점박,2,믹스견,암컷,검정,갈색,없음,중형,단모,불확실,불확실,미완료,서울,3,5,5,3,처음엔 쑥스러워하지만 금방 친해지는 점박! 검정 털의 소중한 믹스견 천사를 만나보세요.
813658b4b,까미,3,믹스견,수컷,크림색,없음,없음,중형,단모,완료,완료,미완료,전북,4,4,4,4,"사람을 정말 좋아하는 까미이에요. 크림색 코트가 멋진 믹스견으로, 순하고 맑은 눈망울을 가졌어요."
965b31ba7,하랑,3,테리어,수컷,금색,크림색,없음,중형,단모,미완료,완료,미완료,강원,3,3,4,3,하랑은(는) 금색 솜뭉치 같아요! '사회성 만렙'을 담당하는 귀여운 테리어 아이랍니다. 밝은 에너지가 넘쳐요.
300c91d3a,아롱,1,믹스견,수컷,검정,흰색,없음,중형,중모,미완료,완료,미완료,서울,5,3,3,5,표정은 세상 진지한 아롱! 검정 털이 매력적인 믹스견 친구예요. 호기심도 많고 아주 씩씩하답니다.
4747bead4,벨라,1,믹스견,수컷,크림색,없음,없음,중형,단모,완료,완료,완료,대전,5,3,4,5,벨라은(는) 정말 사랑스러운 믹스견 친구예요. 크림색 털이 매력 포인트이며 누구와도 잘 지내요.
4cc49be2a,메론,2,믹스견,암컷,갈색,흰색,없음,중형,단모,미완료,미완료,미완료,경북,5,4,4,3,메론은(는) 갈색 솜뭉치 같아요! '사회성 만렙'을 담당하는 귀여운 믹스견 아이랍니다. 밝은 에너지가 넘쳐요.
453750088,햇님,7,골든 리트리버,수컷,금색,없음,없음,대형,중모,완료,완료,완료,서울,4,4,5,3,햇님은(는) 금색 솜뭉치 같아요! '사회성 만렙'을 담당하는 귀여운 골든 리트리버 아이랍니다. 밝은 에너지가 넘쳐요.
cecb3b8ef,사흘,2,믹스견,암컷,검정,갈색,흰색,중형,중모,완료,완료,미완료,경기,5,5,5,5,구조 후 잘 적응 중인 사흘! 믹스견 특유의 영리함과 검정 털이 돋보입니다. 가족을 기다려요.
4bdbeb107,혜성,60,믹스견,수컷,검정,크림색,흰색,중형,중모,완료,완료,완료,경기,5,3,5,4,"차분하고 순한 성격의 혜성입니다. 검정 색상의 믹스견 아이로, 조용히 곁을 지켜주는 든든한 친구예요."
7f33563b9,무지개,5,믹스견,암컷,검정,노란색,없음,대형,단모,완료,완료,미완료,경기,3,4,5,5,"이 구역의 최고 귀염둥이 무지개! 검정 털을 가진 믹스견 아이로, 꼬리를 살랑살랑 흔들며 먼저 다가온답니다."
081c0a12d,몽이,17,시츄,수컷,갈색,크림색,흰색,소형,장모,미완료,미완료,미완료,서울,4,5,3,4,몽이은(는) 정말 사랑스러운 시츄 친구예요. 갈색 털이 매력 포인트이며 누구와도 잘 지내요.
eb30d51aa,구름,2,믹스견,암컷,검정,없음,없음,중형,단모,미완료,미완료,미완료,서울,5,3,3,5,간식을 기다릴 때 가장 진지한 구름이에요. 검정 털의 귀여운 믹스견으로 호기심이 아주 많답니다.
ed390241b,찬스,1,잭 러셀 테리어,암컷,갈색,없음,없음,중형,단모,미완료,미완료,미완료,부산,5,5,4,3,찬스은(는) 정말 사랑스러운 잭 러셀 테리어 친구예요. 갈색 털이 매력 포인트이며 누구와도 잘 지내요.
40d7cb083,줄기,2,믹스견,암컷,검정,갈색,크림색,중형,단모,미완료,미완료,미완료,경기,5,4,3,3,"반짝이는 눈망울을 가진 줄기. 검정 색상의 믹스견 아이로, 아주 영리하고 배우는 게 빠릅니다."
4a762f7ab,람쥐,1,믹스견,수컷,갈색,없음,없음,대형,단모,미완료,미완료,미완료,경북,5,4,3,4,"사람을 정말 좋아하는 람쥐이에요. 갈색 코트가 멋진 믹스견으로, 순하고 맑은 눈망울을 가졌어요."
14084c784,백구,32,포메라니안,수컷,갈색,노란색,없음,중형,중모,완료,완료,완료,서울,3,5,5,3,멋진 포스를 풍기는 백구! 하지만 마음은 따뜻한 포메라니안 아이랍니다. 갈색 털이 아주 부드러워요.
